sample_id,policy,cell_code,cycles,best_degree,voltage_hr,capacity_fit,dqdv_hr
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.2284943999999998,0.002292038710965394,0.7736046247582803
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.2264944,0.003936837226399592,0.8723634348820223
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.2244943999999998,0.0057814924504935306,0.9733771961644538
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.2224944,0.007830346011057365,1.0764754316073832
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.2204943999999998,0.010087394176923115,1.181483462542207
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.2184944,0.01255627986122615,1.2882228161025386
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.2164943999999998,0.015240285441333323,1.3965116340417363
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.2144944,0.01814232639739305,1.50616508220347
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.2124943999999998,0.02126494577014726,1.6169957599741327
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.2104944,0.024610309437289535,1.7288141090556026
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.2084944,0.02818020220636891,1.8414288209154943
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.2064944,0.03197602472095157,1.9546472422878782
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.2044943999999997,0.035998791175521294,2.0682757781150363
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.2024944,0.04024912783341167,2.1821202913308895
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.2004944,0.04472727234084389,2.2959864989051084
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1984944,0.04943307382903217,2.4096803635871105
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1964943999999997,0.05436599379519341,2.523008480796186
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1944944,0.059525107752216866,2.6357784601299237
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1924944,0.06490910763571195,2.7477993009675643
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1904944,0.07051630495608718,2.8588817616665416
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1884943999999997,0.0763446346823794,2.968838721871311
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1864944,0.08239165984357238,3.077485537456507
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1844944,0.08865457683220407,3.1846403876560707
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1824944,0.09513022139419675,3.2901246139328535
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1804943999999997,0.10181507528793696,3.3937630501665694
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1784944,0.10870527359486298,3.495384343754367
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1764944,0.11579661266295288,3.5948212672311506
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1744944,0.12308455866378765,3.6919110200293055
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1724943999999997,0.13056425674307176,3.786495520017329
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1704944,0.13823054074385693,3.878421684478255
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1684944,0.14607794348098307,3.967541700186878
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1664944,0.1541007075446045,4.0537132822831765
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1644943999999997,0.16229279661011758,4.1367999216359195
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1624944,0.17064790723114817,4.216671120413629
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1604944,0.17915948109177024,4.293202615598396
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1584944,0.1878207176935418,4.366276590192612
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1564944,0.19662458745254066,4.435781871879648
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1544944,0.20556384518106047,4.501614118913999
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1524944,0.21463104392819662,4.5636759930470845
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1504944,0.22381854915324884,4.6218773192917055
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1484944,0.23311855320536343,4.676135232350752
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1464944,0.24252309008265194,4.726374309562189
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1444944,0.25202405044361215,4.772526690208203
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1424944,0.2616131968434848,4.814532181063754
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1404944,0.2712821791678671,4.852338348078135
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1384944,0.28102255023579736,4.885900594095915
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1364944,0.29082578154425076,4.9151822225313
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1344944,0.3006832791259226,4.940154486932471
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1324944,0.31058639949198064,4.960796626397624
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1304944,0.32052646563151316,4.977095886797059
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1284944,0.33049478303916885,4.989047527797808
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1264944,0.3404826557427044,4.996654815680415
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1244944,0.3504814023018905,4.99992900196149
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1224944,0.3604823717505504,4.998889287863534
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1204944,0.3704769594533446,4.993562774663289
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1184944,0.3804566228492037,4.98398439999562
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1164944,0.39041289705332705,4.970196860177737
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1144944,0.40033741028991465,4.9522505186492936
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1124944,0.4102218991279242,4.930203300641381
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1104944,0.42005822349248023,4.904120574199368
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1084944,0.42983838142472175,4.874075017693286
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1064944,0.4395545235632534,4.840146473971529
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1044944,0.4491989673206079,4.802421791337906
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1024944,0.45876421072860507,4.760994651530808
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.1004944,0.4682429459267311,4.715965384906525
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0984944,0.47762807226823123,4.667440773054125
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0964944,0.48691270901894756,4.6155338390658756
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0944944,0.49609020762449474,4.560363625714359
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0924944,0.505154163521805,4.502054961805641
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0904944,0.5140984274717173,4.44073821699061
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0884944,0.5229171163897673,4.376549045324339
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0864944,0.5316046236530148,4.309628117886945
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0844944,0.5401556288613152,4.240120844801254
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0824944,0.5485651070322197,4.168177086980222
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0804944,0.5568283372092361,4.093950857974193
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0784944,0.5649409104641165,4.017600016284234
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0764944,0.572898737274373,3.9392859485323015
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0744944,0.5806980542582457,3.8591732439032
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0724944,0.5883354302499857,3.7774293602677744
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0704944,0.5958077716993169,3.6942242824380287
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0684944,0.6031123273797377,3.6097301729961373
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0664944,0.6102466923913015,3.5241210161698007
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0644944,0.617208811444417,3.437572255240525
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0624944,0.6239969814122636,3.3502604239860148
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0604944,0.630609853140361,3.2623627726676716
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0584944,0.6370464325029344,3.1740568890951124
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0564944,0.6433060806967413,3.085520315320224
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0544944,0.6493885137642152,2.996930160519355
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0524944,0.6552938013388188,2.908462710640123
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0504944,0.6610223646067757,2.820293035413755
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0484944,0.6665749734804738,2.732594593336529
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0464944,0.6719527429801218,2.6455388352461
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0444944,0.6771571288214582,2.5592948071372916
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0424944,0.6821899222086709,2.4740287528736076
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0404944,0.6870532438329526,2.3899037174638806
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0384944,0.6917495370785264,2.3070791515923474
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0364944,0.696281560439322,2.2257105181107306
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0344944,0.7006523791509693,2.1459489012049744
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0324944,0.7048653560441419,2.0679406189779
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0304944,0.708924141626881,1.9918268401946477
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0284944,0.7128326634049205,1.917743205955901
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0264944,0.7165951144507046,1.8458194570872024
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0244944,0.7202159412332693,1.7761790680343381
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0224944,0.7236998307228419,1.7089388880852994
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0204944,0.7270516967856104,1.6442087907426242
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0184944,0.7302766658858124,1.5820913320918635
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0164944,0.7333800621139779,1.5226814190282596
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0144944,0.7363673915619255,1.4660659882175935
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0124944,0.7392443260668481,1.4123236966803745
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0104944,0.742016686348647,1.361524624908327
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0084944,0.7446904245664814,1.3137299934367093
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0064944,0.7472716063223939,1.2689918938094706
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0044944,0.7497663921417193,1.22735303489398
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0024944,0.7521810184619697,1.188846505512828
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,3.0004944,0.7545217781637704,1.1534955543782814
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9984944,0.7567950006794829,1.12131338833413
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9964944,0.7590070317171069,1.0923029899165329
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9944944,0.7611642126391491,1.0664569552722867
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9924944,0.763272859538196,1.0437573534777584
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9904943999999998,0.7653392420530601,1.0241756083249527
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9884944,0.7673695619714958,1.0076724036536007
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9864943999999998,0.7693699316676745,0.9941976133262358
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9844944,0.7713463524248005,0.9836902569538779
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9824943999999998,0.7733046926954902,0.9760784825012649
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9804944,0.7752506663548056,0.9712795769133891
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9784943999999998,0.7771898110031439,0.9692000059215502
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9764944,0.7791274663784917,0.9697354842003847
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9744943999999998,0.7810687529399456,0.9727710770694102
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9724944,0.7830185506867693,0.9781813349389665
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9704943999999998,0.7849814782797015,0.9858304617243618
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9684944,0.7869618725336667,0.9955725184624953
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9664944,0.7889637683535511,1.0072516633859152
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9644944,0.7909908791872103,1.0207024297175167
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9624943999999998,0.7930465780724216,1.035750042471733
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9604944,0.7951338793570972,1.0522107755614059
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9584944,0.7972554211746667,1.0698923505224798
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9564944,0.7994134487591873,1.0885943781896685
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9544943999999997,0.8016097986874259,1.1081088446666172
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9524944,0.8038458841378536,1.1282206429526411
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9504944,0.8061226812592359,1.1487081516029036
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9484944,0.8084407167442653,1.1693438618172536
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9464943999999997,0.8108000567065055,1.1898950543622675
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9444944,0.8132002969617143,1.210124527752555
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9424944,0.8156405548175152,1.229791379132962
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9404944,0.8181194624782462,1.2486518393122026
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9384943999999997,0.8206351621747645,1.2664601634253074
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9364944,0.8231853031319474,1.2829695787069113
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9344944,0.8257670404895916,1.2979332908784897
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9324944,0.8283770362954614,1.3111055506697653
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9304943999999997,0.8310114626922712,1.3222427820060716
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9284944,0.8336660074234856,1.3311047734118233
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9264944,0.8363358817859179,1.3374559341955035
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9244944,0.8390158311602677,1.341066616995903
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9224943999999997,0.841700148253902,1.341714508286202
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9204944,0.8443826891934124,1.3391860884489404
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9184944,0.8470568926076972,1.3332781630491297
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9164944,0.849715801845609,1.3237994669484294
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9144943999999997,0.8523520904754915,1.3105723429182206
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9124944,0.854958091217282,1.293434496430507
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9104944,0.8575258284612131,1.2722408283116806
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9084944,0.8600470545305287,1.2468653469690025
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9064943999999997,0.8625132898490897,1.2172031619104189
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9044944,0.8649158671781703,1.1831725602930874
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9024944,0.8672459800902615,1.1447171682571309
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.9004944,0.8694947358511989,1.101808198810545
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.8984943999999997,0.8716532128855042,1.0544467880508819
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.8964944,0.8737125230034023,1.0026664215225196
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.8944944,0.8756638785715939,0.9465354525269163
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.8924944,0.87749866481351,0.8861597142154665
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.8904943999999997,0.8792085174284562,0.8216852273128552
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.8884944,0.8807854057227613,0.7533010053334124
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.8864944,0.8822217214497895,0.6812419591679202
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.8844944,0.8835103735594331,0.6057919029364598
5C_67PER_4C_NEWSTRUCTURE|737329|626,5C_67PER_4C_NEWSTRUCTURE,737329,626,9,2.8824943999999997,0.8846448890615356,0.527286663015957
